id,duration,ip,ex1t,ex2t,A1,A2,A3,A4_1,A4_2,A4_3,A4_4,A5_1,A5_2,A5_3,A5_4,A5_5,A5_6,A5_7,A6,A7,A8,A9,A10,A11,A12_1,A12_2,A12_3,A12_4,B1,B1a,B2,B3,B4,B5,B6,B7_1,B7_2,B7_3,B7_4,B7_5,B7_6,B8_1,B8_2,B8_3,B9,B11_1,B11_2,B11_3,B11_4,B12_1,B12_2,B12_3,B12_4,B12_5,B12_6,B13,B14_1,B14_2,B14_3,B14_4,B14_5,B14_6,B15_1,B15_2,B15_3,B15_4,B16,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
27890,658,Yunnan,1,0,9,4,2,0,0,0,1,0,0,0,0,0,0,1,2,2,3,2,4,4,4,5,2,4,0,0,3,0,0,4,3,1,1,1,1,1,1,2,5,7,4,4,4,5,4,1,1,1,1,1,0,2,0,0,0,2,0,1,4,5,4,4,7,1,2,Yunnan,0,1,5,1,5,3,3
27891,667,Hebei,0,0,9,3,3,1,0,0,0,0,0,1,0,1,0,0,3,3,3,2,4,4,4,5,3,4,0,0,3,1,1,4,3,1,1,1,1,1,1,5,6,7,4,4,5,4,5,1,0,0,0,1,0,2,1,1,1,3,1,2,5,2,4,4,9,1,2,Hebei,1,2,5,3,4,2,4
27892,340,Guangdong,1,1,8,3,3,1,0,0,0,0,0,0,1,0,0,0,3,3,3,4,4,4,4,4,3,4,0,0,3,1,1,4,4,1,1,1,1,1,1,8,6,6,4,5,4,5,4,1,0,0,0,1,0,4,2,3,3,2,2,2,4,4,4,4,7,0,2,Guangdong,1,2,5,4,6,1,3
27893,695,Shanghai,0,1,8,3,1,0,0,0,1,0,0,0,0,0,0,1,3,4,3,2,4,4,4,5,3,4,0,0,2,1,0,2,1,1,0,1,1,1,1,5,3,8,4,4,4,5,4,1,0,0,1,1,0,1,2,1,2,3,1,2,5,4,4,5,9,1,2,Shanghai,0,1,5,4,6,4,2
27894,805,Hunan,1,0,9,4,2,1,0,0,0,0,0,0,0,0,0,1,2,3,2,2,3,4,5,5,2,4,0,0,3,1,0,4,3,1,1,1,1,1,1,6,4,9,4,4,5,5,4,1,0,0,0,1,0,2,1,1,2,1,3,1,4,5,4,5,8,0,2,Hunan,1,2,6,4,6,1,1
27895,774,Beijing,1,1,5,3,3,1,0,0,0,0,0,1,0,0,0,0,3,2,3,3,3,3,4,5,2,4,1,1,3,1,1,2,2,0,0,0,1,0,1,5,7,5,4,4,3,5,4,0,1,0,0,1,0,4,3,3,1,1,0,1,4,5,4,4,8,0,3,Beijing,1,2,5,4,7,1,2
27896,729,Zhejiang,0,1,9,1,3,1,1,1,0,1,1,1,1,1,1,0,3,3,2,2,2,4,4,4,4,3,0,0,3,0,0,4,4,1,1,1,1,1,1,7,6,5,2,4,5,5,4,1,1,1,1,1,0,2,0,0,1,2,1,2,5,5,5,4,8,0,1,Zhejiang,1,1,5,11,4,4,4
27897,694,Jiangsu,1,0,8,4,2,0,0,0,1,0,0,0,0,0,0,1,3,3,3,2,4,4,4,3,4,3,0,0,3,1,0,4,4,1,1,0,0,0,1,2,2,2,2,2,1,5,2,0,1,1,0,1,0,1,1,1,1,3,2,1,3,1,2,2,8,0,4,Jiangsu,1,2,5,5,7,1,4
27898,799,Liaoning,0,0,9,3,2,0,0,0,1,0,0,0,0,0,0,1,2,1,1,4,2,4,4,4,2,4,0,0,3,0,0,2,5,0,0,0,1,1,1,4,8,9,2,4,5,4,5,1,0,0,0,1,0,4,0,0,1,2,0,0,4,5,4,4,7,1,2,Beijing,1,2,5,1,5,1,1
27899,735,Jiangsu,0,1,8,4,3,1,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,4,5,5,4,4,0,0,3,0,0,4,4,1,1,0,1,1,1,2,6,9,4,4,5,5,4,1,0,0,0,1,0,4,1,0,2,2,1,0,5,4,4,5,10,0,2,Jiangsu,1,2,5,4,6,1,1
27900,744,Hunan,1,1,6,4,2,0,0,0,1,0,0,0,1,0,0,0,3,3,4,2,4,4,4,5,2,4,0,0,3,1,0,4,1,1,0,1,1,1,1,3,4,8,4,5,4,4,5,1,1,0,0,1,0,3,0,0,1,1,1,1,4,5,4,5,8,1,3,Hunan,1,2,5,4,7,1,3
27901,760,Guangdong,1,1,9,3,3,1,0,0,1,0,0,0,0,0,1,1,1,2,3,4,3,4,5,5,4,5,0,0,3,0,0,4,3,1,1,1,1,1,1,5,6,8,4,4,5,5,4,1,0,0,1,1,0,3,0,1,2,2,1,1,5,5,4,5,8,0,2,Guangdong,0,2,5,4,7,4,3
27902,265,Jilin,0,1,5,1,4,0,0,0,1,0,0,0,1,0,0,0,2,2,2,2,4,4,4,4,3,3,0,0,3,1,0,4,2,1,1,1,0,1,1,5,6,7,4,4,4,4,4,1,1,0,0,1,0,2,2,2,2,2,1,2,3,4,2,4,8,0,1,Hebei,0,1,5,12,4,4,4
27903,908,Guangdong,0,1,9,3,3,1,0,0,0,0,0,0,0,0,1,0,2,2,2,4,4,4,4,4,3,3,0,0,3,1,0,4,3,1,1,1,1,1,1,4,6,8,4,3,3,4,3,1,0,1,1,1,0,3,2,0,1,2,0,1,4,4,5,4,7,0,1,Guangdong,0,2,5,1,6,4,3
27904,412,Hunan,1,0,6,1,4,0,0,0,1,1,0,0,0,0,0,0,3,3,3,2,2,4,4,4,3,4,0,0,3,0,0,4,4,1,1,1,1,1,1,0,4,9,5,4,5,5,5,1,1,1,1,1,0,2,0,0,0,2,0,1,4,5,5,4,9,0,1,Hunan,0,1,5,11,5,4,3
27905,459,Sichuan,0,1,9,4,4,0,1,0,0,1,1,1,0,0,0,0,4,4,3,2,4,4,5,5,2,4,0,0,3,1,0,4,2,1,1,1,1,1,1,8,6,3,4,4,4,4,5,1,0,1,1,0,0,2,1,1,2,2,2,3,4,5,5,3,9,0,5,Sichuan,0,2,3,4,6,1,4
27906,714,Hunan,1,0,8,3,2,1,1,0,0,0,0,0,1,0,1,0,3,4,3,2,4,4,4,5,2,3,1,1,3,0,0,4,2,1,1,0,0,1,1,4,6,8,4,5,4,2,4,1,0,0,0,1,0,2,1,0,2,3,1,2,5,4,5,4,9,1,2,Hunan,0,2,5,4,6,2,4
27907,902,Hebei,0,1,8,3,3,1,0,0,0,0,0,0,1,0,0,0,3,4,3,2,4,4,4,5,4,5,0,0,3,1,1,4,1,1,1,1,1,1,1,7,9,9,5,5,4,5,5,1,0,0,0,1,0,2,3,2,1,3,1,1,5,4,5,5,10,0,2,Hebei,1,2,5,4,6,1,2
27908,402,Shanghai,1,1,10,4,0,0,0,0,1,0,0,1,1,0,0,0,3,2,3,2,4,4,3,4,2,4,0,0,3,1,0,4,3,1,1,0,1,1,1,6,7,5,4,4,1,5,4,1,0,1,0,1,0,2,3,0,0,1,3,1,4,3,2,4,8,0,1,Shanghai,0,1,5,11,6,3,2
27909,849,Guangdong,0,1,8,4,4,0,1,0,0,0,0,0,1,0,0,0,3,2,3,2,4,4,5,5,2,4,0,0,3,1,0,4,3,1,1,1,0,1,1,5,8,9,4,5,5,4,5,1,0,0,0,1,0,2,0,0,1,1,0,1,5,4,5,4,9,1,5,Guangdong,1,2,5,4,7,1,1
27910,893,Shandong,0,1,6,3,2,0,0,0,1,0,0,0,0,0,1,0,2,1,3,2,3,4,4,3,4,5,0,0,3,0,0,4,3,1,1,1,1,1,1,3,7,9,5,4,5,4,4,1,0,1,1,1,0,2,2,0,3,2,1,2,5,5,4,3,8,1,2,Shandong,1,2,4,4,5,2,3
27911,648,Hunan,1,1,6,4,2,0,0,0,1,0,0,0,0,0,0,1,2,2,2,2,3,4,4,4,3,4,0,0,3,1,0,1,4,1,1,1,1,1,1,3,5,6,4,4,4,5,4,1,1,1,0,1,0,3,0,0,1,1,1,1,4,4,4,4,6,0,1,Hunan,0,1,5,7,3,4,3
27912,757,Beijing,1,0,6,2,1,0,0,0,1,0,0,0,0,0,0,1,3,4,3,2,4,4,4,4,3,3,0,0,2,0,0,4,4,1,1,1,1,1,1,7,6,5,4,3,3,4,4,1,1,1,1,1,0,1,1,1,2,3,2,2,4,3,3,4,6,0,2,Beijing,0,1,5,4,6,1,1
27913,507,Hubei,1,0,9,4,3,0,1,0,0,0,0,1,1,0,0,0,3,2,3,3,3,4,4,4,3,3,0,0,3,1,1,4,3,0,0,1,0,1,1,6,8,8,4,3,4,5,4,1,1,0,0,1,0,2,2,0,0,2,1,1,4,4,3,2,7,0,1,Hubei,1,1,5,2,5,4,2
27914,384,Shandong,1,0,8,1,2,0,1,1,0,0,0,0,0,0,1,1,3,3,3,3,2,4,5,5,4,4,0,0,3,0,0,4,1,0,1,0,0,0,1,7,10,10,5,5,5,5,5,1,0,0,1,1,0,2,3,0,0,3,1,1,2,5,4,5,10,0,1,Shandong,1,1,5,11,2,4,3
27915,354,Liaoning,0,1,8,1,4,0,0,0,1,0,0,0,0,0,0,1,2,3,3,3,3,4,4,4,3,3,0,0,3,0,0,4,4,1,1,0,0,0,1,7,7,5,4,4,4,5,4,1,0,1,1,1,0,1,1,0,1,1,1,2,4,4,5,4,8,0,1,Liaoning,0,1,5,11,5,4,3
27916,687,Guangdong,1,0,9,4,2,1,0,0,0,0,0,0,0,0,0,1,2,3,3,2,3,4,5,4,3,4,0,0,3,0,0,4,4,1,1,1,1,1,1,7,8,8,4,4,4,5,5,1,0,0,0,1,0,3,0,0,1,2,0,1,5,5,5,4,8,0,2,Guangdong,1,2,5,4,7,1,1
27917,400,Sichuan,0,1,7,4,2,0,1,0,0,0,0,0,1,0,0,0,2,2,2,2,4,4,4,4,3,4,0,0,3,0,0,4,3,1,1,1,1,1,1,6,8,5,3,4,3,4,4,1,1,1,1,1,0,2,0,1,2,2,2,2,4,4,3,4,7,0,1,Sichuan,1,1,5,11,2,4,1
27918,542,Gansu,0,1,9,4,3,1,1,0,0,0,0,0,1,0,0,0,2,2,2,1,4,4,4,5,4,5,0,0,3,0,0,2,4,1,1,0,1,1,1,10,10,10,4,5,4,4,1,1,1,0,1,1,0,2,1,2,3,3,1,0,4,3,5,4,10,0,2,Gansu,1,2,5,7,5,1,1
27919,719,Hubei,1,1,8,4,4,1,1,0,0,1,0,1,1,1,0,0,3,3,3,3,4,4,4,5,2,4,0,0,3,1,0,4,4,1,1,1,1,1,1,6,7,9,4,5,4,5,5,1,1,1,1,1,0,2,3,2,2,1,2,1,4,5,5,4,8,0,3,Hubei,1,2,6,5,7,1,3
27920,582,Anhui,0,1,9,4,3,1,0,0,0,0,0,0,0,0,0,1,2,3,3,3,4,4,4,5,3,4,0,0,2,1,1,4,1,1,1,1,1,1,1,3,7,9,4,4,5,4,4,1,0,0,0,1,0,4,1,0,1,2,0,1,4,5,4,4,8,1,2,Anhui,1,2,5,1,6,2,2
27921,682,Guizhou,1,0,8,4,4,1,1,0,0,0,0,0,0,0,1,0,2,3,2,4,4,4,5,5,4,4,0,0,3,1,0,4,2,1,1,1,1,0,1,4,5,7,4,4,5,4,4,1,0,0,0,1,0,3,1,0,2,2,0,0,5,4,5,5,9,0,2,Guizhou,0,2,5,4,7,2,2
27922,693,Ningxia,0,0,7,3,0,0,0,0,1,0,0,0,0,0,0,1,3,2,3,2,4,4,5,5,4,3,0,0,3,0,0,4,3,1,1,1,1,1,1,9,8,7,5,4,4,5,5,1,1,1,1,1,0,1,2,3,3,2,3,3,5,4,4,2,7,0,2,Shanxi,1,1,5,4,3,1,3
27923,532,Guangxi,1,1,9,4,4,1,1,0,0,0,0,0,1,0,0,0,3,4,3,3,3,4,4,4,3,4,0,0,3,1,1,4,5,1,0,1,1,1,1,5,7,8,4,3,4,3,4,1,0,0,0,1,0,4,1,1,2,2,1,3,4,5,4,3,8,0,2,Shanghai,1,2,5,4,7,2,2
27924,539,Henan,1,1,6,1,2,0,0,0,1,0,0,0,1,0,0,0,4,3,4,2,4,4,4,2,3,2,0,0,2,1,0,4,1,0,0,0,0,1,1,1,10,5,2,1,1,4,2,0,1,1,0,0,0,1,1,0,2,3,2,3,2,1,1,1,6,0,1,Henan,0,1,6,1,6,4,3
27925,299,Beijing,0,1,3,3,2,0,0,0,1,0,0,0,1,0,0,0,3,3,2,2,2,4,4,4,3,3,0,0,3,0,0,4,4,0,1,0,0,1,1,6,4,3,4,4,3,4,3,1,0,1,0,1,0,3,1,1,2,1,1,2,4,3,4,2,6,0,1,Beijing,0,1,5,11,3,4,3
27926,370,Hubei,0,0,9,2,0,0,0,0,1,0,0,1,1,0,0,0,3,2,2,3,4,4,5,4,1,4,0,0,3,0,0,4,1,1,1,0,0,0,1,2,2,1,2,2,3,5,4,1,1,1,1,1,0,4,2,0,0,3,2,3,2,2,3,5,8,0,1,Hubei,0,2,6,4,6,4,4
27927,673,Jiangxi,1,0,9,4,3,1,0,0,0,0,0,0,0,0,0,1,1,2,1,4,4,4,5,5,2,4,0,0,3,1,1,4,1,1,0,0,0,0,1,0,1,4,4,4,4,4,5,1,0,0,0,1,0,3,0,0,0,2,0,1,4,4,5,5,10,1,2,Jiangxi,1,2,4,1,7,1,1
27928,517,Shaanxi,1,0,8,2,3,0,0,0,1,0,0,0,0,0,0,1,3,3,2,2,3,4,5,5,4,3,0,0,3,1,0,4,3,0,0,0,1,1,1,9,8,9,4,4,5,4,4,1,0,1,0,1,0,2,1,0,2,2,1,2,4,5,4,5,8,0,1,Shaanxi,0,1,5,11,2,4,2
27929,811,Liaoning,0,1,8,4,4,1,0,0,0,0,0,0,0,0,0,1,2,3,3,3,4,4,4,1,4,2,0,0,2,0,0,4,1,0,1,0,0,0,1,6,8,2,1,2,1,4,1,0,1,1,0,0,0,1,1,0,1,3,1,3,2,2,2,1,7,1,2,Liaoning,1,2,6,1,6,2,3
27930,545,Guangdong,1,0,3,4,4,1,1,0,0,1,0,1,1,0,0,0,4,4,4,2,3,4,4,4,2,4,0,0,3,1,1,1,3,1,1,1,1,1,1,8,9,9,4,5,5,5,4,1,0,0,1,1,0,3,1,0,2,2,2,2,4,4,4,5,5,0,3,Guangdong,1,2,5,4,6,1,1
27931,785,Guangdong,1,1,9,3,4,1,1,0,0,0,0,1,1,0,0,0,3,3,4,2,4,4,5,5,3,5,0,0,3,1,0,4,3,1,1,1,0,1,1,5,7,2,4,4,2,5,5,1,0,1,1,1,0,2,1,0,1,3,1,1,5,5,5,5,10,1,3,Guangdong,0,2,4,4,6,1,4
27932,459,Sichuan,0,1,8,1,0,0,0,0,1,0,0,1,0,0,0,0,2,3,1,3,4,4,3,4,4,3,0,0,2,0,0,4,1,1,1,0,0,0,1,2,4,1,2,3,2,5,4,0,1,1,0,0,0,1,0,0,2,2,3,2,4,2,2,3,8,1,1,Chongqing,0,1,5,2,3,1,4
27933,612,Hubei,0,1,6,4,3,1,0,0,0,0,0,0,0,0,0,1,2,2,3,3,4,4,5,5,3,4,0,0,3,0,0,4,3,1,1,0,1,0,1,2,3,5,4,4,5,5,4,1,0,0,1,1,0,2,2,0,1,2,2,2,4,4,5,4,8,1,2,Hubei,1,2,5,4,6,1,3
27934,754,Jiangsu,0,1,6,3,2,1,0,0,0,0,0,0,0,0,0,1,1,3,2,2,4,4,4,5,3,4,0,0,3,0,0,4,1,1,0,1,0,0,1,2,3,8,5,5,4,4,4,1,0,0,1,1,0,2,1,1,1,2,1,1,4,5,4,4,6,0,2,Jiangsu,1,2,5,4,5,1,4
27935,639,Tianjin,1,0,8,3,2,1,0,0,0,0,0,1,1,0,0,0,4,4,4,2,3,4,5,5,2,4,0,0,3,1,0,4,4,1,0,1,1,1,1,8,7,10,4,4,4,3,4,1,0,0,0,1,0,2,2,2,3,3,1,2,4,5,4,3,8,0,4,Tianjin,1,2,3,6,6,4,3
27936,756,Shaanxi,1,0,9,4,3,1,0,0,0,0,0,0,1,0,0,0,3,4,4,2,4,4,5,2,4,2,0,0,3,1,1,4,1,1,1,0,0,0,1,8,10,2,2,1,1,4,1,0,1,1,0,1,0,2,0,0,0,3,2,3,4,1,1,3,6,1,4,Shaanxi,0,2,4,4,6,1,4
27937,484,Guangdong,1,1,9,2,2,1,0,0,0,0,0,1,0,0,1,0,2,3,3,2,2,4,4,4,3,4,0,0,3,1,1,4,4,1,1,1,1,1,1,3,5,9,4,4,5,4,5,1,0,0,0,1,0,3,1,0,2,3,1,2,4,5,4,5,9,0,2,Guangdong,0,1,3,1,5,1,4
27938,580,Shanxi,1,1,9,4,4,1,1,1,0,1,0,0,1,0,0,0,3,4,3,1,4,4,5,4,2,5,0,0,3,1,1,4,2,1,1,1,1,1,1,7,8,9,5,4,5,5,4,1,1,1,1,1,0,2,2,2,3,2,1,3,4,5,5,4,10,0,3,Shanxi,1,2,6,4,5,1,4
27939,775,Guangdong,0,1,9,4,4,1,0,0,0,0,0,0,0,0,1,0,3,3,2,2,3,4,4,5,2,4,0,0,3,0,0,4,3,1,1,0,1,0,0,4,7,8,1,4,4,4,4,1,0,0,0,1,0,3,0,0,1,2,1,0,4,5,5,4,10,0,2,Guangdong,1,2,6,4,6,1,3
27940,559,Zhejiang,1,0,8,4,4,1,0,0,0,0,0,0,1,0,0,0,2,3,2,2,2,4,4,5,2,4,0,0,3,0,0,2,2,1,1,0,1,0,1,1,3,8,5,4,2,5,3,0,1,1,0,1,0,2,1,0,2,2,1,1,4,5,4,4,8,1,2,Zhejiang,1,2,5,4,5,1,4
27941,483,Guizhou,1,1,9,2,1,0,0,0,1,0,0,0,1,0,0,0,2,3,2,3,2,4,5,4,3,3,0,0,3,0,0,4,5,1,1,1,1,1,1,6,7,9,4,4,4,5,3,1,0,0,0,1,0,2,1,0,0,1,1,1,4,5,4,5,7,0,1,Guizhou,0,1,5,1,5,4,2
27942,362,Sichuan,0,1,9,3,3,1,1,0,1,0,0,0,1,0,0,0,2,3,2,3,3,4,4,5,2,4,0,0,3,0,0,4,2,1,0,1,1,0,1,4,6,9,5,5,5,5,5,1,0,0,0,1,0,2,1,0,2,1,0,0,5,5,5,4,7,0,2,Sichuan,0,2,5,2,6,1,4
27943,701,Guangxi,0,0,9,4,4,1,1,0,0,0,0,0,0,0,0,1,2,1,2,2,2,4,5,5,4,4,0,0,3,0,0,4,2,1,1,0,1,0,1,7,8,9,4,4,5,5,4,1,0,0,0,1,0,2,1,1,2,3,1,1,4,5,5,3,9,0,2,Guangxi,0,2,5,2,5,1,3
27944,616,Zhejiang,1,0,5,2,0,0,0,0,1,0,0,0,1,0,0,0,3,2,2,2,4,4,5,2,3,2,0,0,3,0,0,4,1,1,1,0,0,0,0,2,2,1,2,1,1,5,2,0,1,1,0,0,0,1,0,0,1,2,3,3,4,1,2,2,8,0,2,Zhejiang,1,2,5,4,7,1,4
27945,512,Shandong,0,1,8,4,3,1,1,1,0,1,1,1,1,1,1,0,2,3,3,3,4,4,4,5,2,4,0,0,3,1,1,4,2,1,1,1,1,1,1,3,4,7,5,5,5,5,5,1,1,1,1,1,0,2,1,0,1,1,0,0,5,5,5,4,10,1,3,Shandong,1,2,5,2,4,1,3
27946,761,Shanxi,0,0,8,4,3,1,0,0,0,0,0,0,0,0,0,1,3,3,3,2,4,4,4,4,2,4,0,0,3,0,0,2,2,1,1,1,1,1,1,5,7,7,4,4,5,5,5,1,0,0,0,1,0,2,2,2,2,1,1,1,4,4,5,4,9,1,2,Shanxi,0,2,5,4,6,1,2
27947,752,Jiangsu,0,0,8,3,2,0,0,0,1,0,0,0,1,0,0,0,3,3,4,2,4,4,4,4,3,4,0,0,3,0,0,4,1,0,0,1,1,1,1,1,3,5,4,4,4,5,5,1,0,0,0,1,0,3,0,0,0,1,0,0,5,5,5,5,8,0,4,Jiangsu,0,2,4,8,6,1,4
27948,625,Sichuan,0,1,9,4,3,1,1,0,0,0,0,1,1,0,1,0,2,2,1,4,3,4,5,4,2,4,0,0,3,1,1,4,3,1,1,0,0,0,1,5,7,9,5,4,5,5,4,1,0,0,0,1,0,2,1,0,2,2,1,0,5,3,4,4,10,0,2,Sichuan,1,1,4,4,4,1,3
27949,635,Hainan,0,1,9,2,3,1,0,0,0,0,0,0,0,1,0,0,3,3,4,2,4,4,5,3,4,3,0,0,3,0,0,4,3,1,1,1,1,1,1,9,7,5,4,5,4,4,4,1,0,0,1,1,0,4,1,0,2,3,0,1,4,5,4,4,9,0,2,Hainan,1,2,5,5,5,2,4
27950,560,Guangxi,1,1,9,4,4,0,0,0,1,0,0,1,0,0,0,0,3,3,4,2,2,4,5,4,3,4,0,0,3,1,1,4,5,1,1,1,1,1,1,6,7,10,5,4,5,5,3,1,0,0,1,1,0,2,2,1,3,0,2,3,4,3,5,4,8,0,2,Guangxi,1,1,5,4,7,2,1
27951,384,Shandong,1,0,6,3,2,1,0,0,0,0,1,0,0,0,0,0,3,3,4,2,4,4,4,4,3,3,0,0,2,1,0,4,1,1,1,0,1,0,1,5,8,5,4,4,3,4,4,1,0,1,1,1,0,3,0,0,1,2,1,1,4,4,5,4,8,1,3,Shandong,1,2,5,4,6,1,2
27952,409,Hubei,0,0,9,4,2,0,0,0,1,0,0,0,0,0,0,1,3,3,2,2,4,4,5,5,3,4,0,0,3,0,0,4,4,1,1,1,1,1,1,6,8,9,4,4,5,4,4,1,0,0,0,1,0,2,1,0,2,1,1,2,4,4,5,4,8,0,2,Hubei,1,1,5,2,6,4,1
27953,493,Beijing,0,1,9,4,2,1,1,0,0,0,0,1,1,0,0,0,3,3,2,2,4,4,4,5,3,4,0,0,3,1,1,4,1,1,1,0,0,1,1,1,5,10,4,2,1,5,4,1,0,0,0,1,0,1,2,3,2,3,2,3,4,5,4,3,9,1,3,Beijing,1,3,5,6,3,4,3
27954,549,Henan,1,1,6,3,2,0,0,0,1,0,0,0,0,0,0,1,3,4,4,2,2,3,5,2,3,1,0,0,3,0,0,4,1,0,1,0,0,0,0,5,10,0,1,1,1,4,2,0,1,1,0,0,0,1,1,1,0,1,1,3,2,1,1,1,3,1,1,Henan,1,1,5,9,3,4,1
27955,447,Fujian,1,0,9,4,3,1,0,0,0,0,0,0,0,0,0,1,3,3,2,2,4,4,4,5,2,4,0,0,3,1,0,4,2,1,1,0,1,0,1,5,6,7,5,5,5,5,5,1,0,0,1,1,0,2,0,0,2,1,0,0,5,4,5,5,10,1,2,Fujian,0,2,5,4,5,2,2
27956,314,Sichuan,0,1,3,4,4,0,1,0,0,0,1,0,1,0,0,0,3,3,3,3,2,4,4,2,4,4,0,0,3,0,0,2,3,0,1,0,0,0,0,1,1,2,1,1,1,5,1,0,1,1,0,0,0,1,1,1,3,3,3,3,1,1,1,2,3,0,1,Sichuan,0,1,6,11,4,4,4
27957,605,Henan,0,0,9,1,4,1,1,0,0,0,0,1,1,0,0,0,2,3,4,2,2,3,5,4,3,4,0,0,3,0,0,4,5,1,1,1,1,1,1,3,5,6,3,4,4,5,2,0,1,1,1,0,0,1,2,0,1,3,1,2,4,4,3,3,6,0,1,Henan,1,1,5,11,4,4,3
27958,314,Shaanxi,0,0,9,1,4,0,0,0,1,0,0,0,0,0,0,1,2,2,2,2,2,4,3,4,3,3,0,0,2,1,0,4,2,0,1,1,0,0,1,7,8,9,4,4,2,4,3,0,1,1,0,1,0,1,2,2,0,3,1,2,4,4,4,3,5,0,1,Shaanxi,0,1,6,11,1,4,3
27959,587,Guangdong,0,0,9,3,1,0,0,0,1,0,0,0,0,0,0,1,1,2,2,3,4,4,4,4,3,5,0,0,3,0,0,4,4,0,1,0,0,0,1,5,5,6,4,2,3,5,2,1,1,1,0,0,0,2,1,1,2,2,1,2,4,1,3,2,6,0,2,Guangdong,0,1,4,4,5,4,4
27960,450,Heilongjiang,1,0,9,3,2,0,0,0,1,0,0,0,1,0,0,0,3,3,2,3,3,4,4,5,2,4,0,0,3,1,0,4,2,1,1,1,1,1,1,7,9,10,5,4,5,4,4,1,0,1,1,1,0,1,1,0,0,2,1,1,3,4,5,5,4,0,2,Heilongjiang,1,1,5,4,3,1,2
27961,483,Fujian,1,0,9,4,2,0,0,0,1,0,0,0,0,0,0,1,3,2,3,3,4,4,4,5,2,4,0,0,3,1,0,4,2,1,1,1,1,1,1,3,5,8,5,5,4,5,5,1,0,0,0,1,0,4,0,0,1,2,1,1,5,5,4,5,9,0,4,Fujian,1,1,6,4,7,2,2
27962,661,Shandong,1,1,8,4,1,0,0,0,1,0,0,0,0,0,0,1,2,2,2,3,4,4,4,5,4,4,0,0,2,1,0,4,1,1,1,1,0,1,1,1,2,8,4,4,5,5,4,1,0,0,0,1,0,3,0,0,1,1,0,0,5,4,4,4,9,1,4,Shandong,1,2,5,1,5,2,4
27963,634,Sichuan,0,0,6,4,2,0,0,0,1,0,0,0,0,0,0,1,2,2,3,3,4,4,5,2,4,1,0,0,2,0,0,4,1,1,0,0,0,0,1,7,9,2,1,1,1,5,1,0,1,1,0,0,0,1,2,3,3,3,2,3,2,2,1,1,3,0,4,Sichuan,1,2,5,1,5,1,3
27964,349,Beijing,0,0,6,1,1,0,0,0,1,0,0,0,1,1,0,0,3,4,4,3,3,3,4,5,3,4,0,0,3,0,0,4,2,1,0,1,1,1,1,6,8,4,2,2,1,4,2,1,1,1,0,1,0,2,1,2,1,3,1,1,3,4,4,3,8,0,1,Beijing,1,1,5,11,2,4,3
27965,597,Anhui,0,0,8,4,2,1,0,0,0,0,0,0,0,0,0,1,3,4,3,2,4,4,4,5,3,4,0,0,3,0,0,4,3,1,1,1,1,1,1,5,7,8,4,4,5,4,3,1,0,0,0,1,0,3,1,0,2,1,2,3,5,5,4,4,8,1,5,Anhui,1,2,4,4,6,1,1
27966,370,Jiangsu,1,1,8,3,1,0,0,0,1,0,0,0,1,0,0,0,2,2,3,2,3,4,5,5,4,4,0,0,3,0,0,4,1,1,1,0,0,1,1,4,9,8,5,4,5,5,5,1,0,0,0,1,0,4,1,0,0,3,0,1,5,4,4,5,10,1,2,Jiangsu,0,2,5,1,5,4,2
27967,252,Shandong,0,1,8,4,2,0,0,0,1,0,0,0,0,0,0,1,2,2,3,2,4,4,4,3,3,3,0,0,3,0,0,2,1,0,1,0,0,0,1,9,10,8,4,4,4,5,5,1,0,0,0,1,0,3,1,0,1,2,1,1,4,4,4,4,9,0,2,Shandong,1,2,5,4,4,1,2
27968,413,Shandong,0,1,9,1,3,0,0,0,1,0,0,0,0,0,0,1,3,3,2,3,4,4,4,5,3,4,0,0,3,0,0,4,5,1,1,0,0,0,1,8,9,8,4,4,2,4,3,1,1,0,0,1,0,2,1,0,2,2,1,2,4,4,5,4,9,0,1,Shandong,0,1,5,11,4,1,4
27969,469,Jiangxi,1,0,6,3,2,1,1,0,0,0,0,0,0,0,0,1,2,2,3,3,4,4,4,3,3,4,0,0,3,0,0,4,1,1,1,0,0,0,1,1,2,5,5,3,3,4,4,1,0,0,0,1,0,3,1,0,0,0,0,0,3,3,3,2,5,0,1,Jiangxi,1,1,5,4,5,1,3
27970,370,Tianjin,0,0,9,3,3,1,0,0,0,0,0,0,0,0,0,1,2,2,2,2,4,4,5,4,2,4,0,0,3,0,0,4,2,1,1,0,0,0,1,5,7,8,3,2,2,4,3,1,0,0,1,1,0,2,0,1,2,3,2,1,4,3,2,3,7,1,3,Jiangsu,1,2,6,4,6,1,2
27971,473,Hunan,1,0,8,4,4,1,1,0,0,0,0,1,0,0,0,0,3,3,3,3,3,4,4,4,3,4,0,0,3,1,1,1,4,1,1,1,1,1,1,5,5,8,4,4,4,4,3,1,0,0,0,1,0,2,1,0,1,2,1,1,4,4,4,4,7,1,1,Hunan,0,2,5,4,4,4,3
27972,603,Shandong,1,1,8,4,2,0,0,0,1,0,0,0,1,0,0,0,3,2,3,2,4,4,4,5,2,4,0,0,3,1,0,4,1,1,0,1,1,1,1,5,3,9,5,5,5,5,5,1,0,0,0,1,0,3,0,0,1,2,0,0,5,5,5,4,9,0,4,Shandong,1,2,5,1,7,2,4
